id,legend,series,card_name,serial_number,rarity,card_value,image_key,lore
RLM-0991,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-001/010,Legendary,6250,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-0992,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-002/010,Legendary,5250,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-0993,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-003/010,Epic,4250,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-0994,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-004/010,Epic,3250,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-0995,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-005/010,Rare,2250,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-0996,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-006/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-0997,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-007/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-0998,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-008/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-0999,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-009/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
RLM-1000,The Last Chronicler,Ancient Myths,The Last Chronicler - Ancient Myths,SN-010/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ancient Myths series.
